Time,MPVPosition,CO2_Avg,CO2_SD,CH4_Avg,CH4_SD,CO_Avg,CO_SD,CO2_MPVPosition,CH4_MPVPosition,CO_MPVPosition
2024-06-01 00:00:00,0.0,432.4477358490566,0.07166190677367479,1.9996538461538462,0.000485164524037511,,,,,
2024-06-01 00:01:00,0.0,432.66940384615384,0.06540530038349793,1.9991153846153848,0.00043145549730397266,,,,,
2024-06-01 00:02:00,0.0,432.73194230769235,0.10165154116892776,2.000230769230769,0.0004296689244236038,,,,,
2024-06-01 00:03:00,0.0,432.8078113207547,0.056256984730010194,2.001222222222222,0.0007510676161987659,,,,,
2024-06-01 00:04:00,0.0,432.7536981132075,0.051096659873403505,2.002,0.0002828427124746664,,,,,
2024-06-01 00:05:00,0.0,432.76525000000004,0.1207289745426456,2.0026923076923078,0.0006176879969197299,,,,,
2024-06-01 00:06:00,0.0,432.96165384615387,0.09722923884753976,2.003,0.000489897948556651,,,,,
2024-06-01 00:07:00,0.0,432.9254716981132,0.12788420299593822,2.0038518518518518,0.0007181013268817448,,,,,
2024-06-01 00:08:00,0.0,433.09361538461536,0.07253211698250768,2.0039615384615383,0.00044549022263281235,,,,,
2024-06-01 00:09:00,0.0,432.9348113207547,0.10138503466487576,2.0051153846153844,0.00032581259360840053,,,,,
2024-06-01 00:10:00,0.0,432.9735660377358,0.07424815704368425,2.0054444444444446,0.0005063696835417533,,,,,
2024-06-01 00:11:00,0.0,433.0974339622642,0.053919993948920636,2.0056923076923074,0.0006176879969192898,,,,,
2024-06-01 00:12:00,0.0,433.09583018867926,0.10506989172945126,2.0059259259259257,0.0002668802563417571,,,,,
2024-06-01 00:13:00,0.0,433.513641509434,0.17190640279159844,2.005961538461538,0.00034418242032612135,,,,,
2024-06-01 00:14:00,0.0,433.3645384615384,0.11549509140553131,2.006346153846154,0.0004851645240377352,,,,,
2024-06-01 00:15:00,0.0,433.2068703703703,0.13940521176696358,2.0058148148148147,0.0005572623354771951,,,,,
2024-06-01 00:16:00,0.0,433.04125,0.06284524253918698,2.0055384615384613,0.0005083911274416332,,,,,
2024-06-01 00:17:00,0.0,433.23122641509434,0.08968548495660995,2.0057777777777774,0.0004236592728681729,,,,,
2024-06-01 00:18:00,0.0,433.45805660377357,0.17936344871343898,2.0049615384615382,0.00019611613513817854,,,,,
2024-06-01 00:19:00,0.0,433.4020192307692,0.15324074234063714,2.003230769230769,0.0013655092034163762,,,,,
2024-06-01 00:20:00,0.0,433.21222641509434,0.08809296695698725,2.000777777777778,0.0006405126152201544,,,,,
2024-06-01 00:21:00,0.0,432.97617647058826,0.22037701385421896,1.9983600000000001,0.0019122412679017028,,,,,
2024-06-01 00:22:00,0.0,433.14448076923077,0.15473728404591683,1.9977692307692307,0.0013358949751443002,,,,,
2024-06-01 00:23:00,0.0,433.03915384615385,0.14341293520783782,1.995576923076923,0.0010648221231013015,,,,,
2024-06-01 00:24:00,0.0,432.70955555555554,0.23560901948541924,1.991814814814815,0.001520046483019895,,,,,
2024-06-01 00:25:00,0.0,432.5755,0.030395110545923223,1.9902692307692307,0.0005334935656738453,,,,,
2024-06-01 00:26:00,0.0,432.6660576923077,0.14004374855132037,1.9897307692307693,0.0008274148805860818,,,,,
2024-06-01 00:27:00,0.0,432.90203846153844,0.08488676691679366,1.9895769230769231,0.0007027418828034232,,,,,
2024-06-01 00:28:00,0.0,432.70612962962963,0.14508267601305577,1.9872592592592593,0.0014830476052475358,,,,,
2024-06-01 00:29:00,0.0,432.5820192307692,0.24564133668747543,1.9848846153846154,0.0013061982415213803,,,,,
2024-06-01 00:30:00,0.0,432.49990566037735,0.20998738644818404,1.9837037037037037,0.001409168189307077,,,,,
2024-06-01 00:31:00,0.0,432.4520188679245,0.1189216759962776,1.982269230769231,0.0010791734729018948,,,,,
2024-06-01 00:32:00,0.0,432.28172222222224,0.2011432810134767,1.9798888888888888,0.0015021352323977056,,,,,
2024-06-01 00:33:00,0.0,432.6054038461538,0.1712028105431612,1.9798076923076924,0.0005670436151994397,,,,,
2024-06-01 00:34:00,0.0,432.24862962962965,0.20854475980319567,1.976962962962963,0.001159624656830639,,,,,
2024-06-01 00:35:00,0.0,432.13498076923076,0.09763467127348188,1.9756153846153846,0.0005710988059467263,,,,,
2024-06-01 00:36:00,0.0,432.26286792452834,0.21447727490660037,1.9748518518518519,0.0012311253046176302,,,,,
2024-06-01 00:37:00,0.0,432.10100000000006,0.07933044812684116,1.9736799999999999,0.0005567764362829626,,,,,
2024-06-01 00:38:00,0.0,431.7223396226415,0.24972546028637252,1.9710740740740742,0.0010350000344082559,,,,,
2024-06-01 00:39:00,0.0,431.87911320754716,0.09708395660405016,1.9715769230769231,0.0005038314736556864,,,,,
2024-06-01 00:40:00,0.0,432.07642592592595,0.10515928652090532,1.9715185185185187,0.0005091750772172397,,,,,
