Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Calakmul (cmul), Campeche
Lat 18.5956 N, Lon 89.4137 W, Alt 275 masl
Time UTC-6h
Hourly Data
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s.1,deg,deg.1,mm,hPa,W/m^2
2024-07-01 00:00:00,24.909901755463487,,,,,,0.0,,
2024-07-01 01:00:00,24.90729281381847,,,,,,0.0,,
2024-07-01 02:00:00,24.873419330414205,,,,,,0.0,,
2024-07-01 03:00:00,24.920752976651144,,,,,,0.0,,
2024-07-01 04:00:00,24.968125543614395,,,,,,0.0,,
2024-07-01 05:00:00,24.891431090769554,,,,,,0.0,,
2024-07-01 06:00:00,25.22861864974027,,,,,,0.0,,
2024-07-01 07:00:00,25.94728913045854,,,,,,0.0,,
2024-07-01 08:00:00,26.908683043343007,,,,,,0.0,,
2024-07-01 09:00:00,27.391748538727985,,,,,,0.0,,
2024-07-01 10:00:00,28.292732837881605,,,,,,0.0,,
2024-07-01 11:00:00,28.893740167876313,,,,,,0.0,,
2024-07-01 12:00:00,28.67388790982545,75.958,2.4064,4.582,61.459312267359955,19.5022,0.0,981.237,399.94
2024-07-01 13:00:00,28.945833333333333,76.48,2.3289916666666666,5.048,70.87434209855108,20.24605,0.0,980.8386750000001,373.04833333333335
2024-07-01 14:00:00,27.567416666666666,83.86200000000001,2.52595,5.648,63.33532504875696,20.60715,0.0,980.2431333333334,293.70750000000004
2024-07-01 15:00:00,28.0555,81.30925,2.6742,5.731,77.27104225337234,19.045325,0.0,979.5062833333334,483.2808333333333
2024-07-01 16:00:00,28.643250000000002,76.6855,2.3762666666666665,6.114,95.73115166792525,20.427799999999998,0.0,979.21275,335.53916666666663
2024-07-01 17:00:00,27.810083333333335,79.81716666666667,1.894575,4.998,87.51003949327637,17.936266666666665,0.0,979.9021833333334,100.91916666666665
2024-07-01 18:00:00,26.7045,86.6625,1.4919916666666666,4.498,70.25165631071857,16.180558333333334,0.0,980.8439666666667,9.114008333333334
2024-07-01 19:00:00,25.384833333333333,89.6135,2.042316666666667,6.381,95.55759504733817,17.088116666666668,0.0,981.8863083333333,0.0009499999999999999
2024-07-01 20:00:00,22.83566666666667,94.10833333333333,1.5072833333333333,3.965,108.02005101806223,13.890633333333334,0.9,982.6151583333334,-0.0012583333333333333
2024-07-01 21:00:00,22.257749999999998,96.9475,0.9991416666666667,2.116,67.19591667390812,10.834624999999999,0.5,982.6367083333333,-0.00125
2024-07-01 22:00:00,22.1205,97.83500000000001,0.36975833333333336,1.116,80.07822696511691,5.0438,0.0,982.5739583333333,-0.0013833333333333334
2024-07-01 23:00:00,22.079083333333337,98.3875,0.6283416666666667,2.216,67.05300958588622,5.936066666666666,0.0,982.35205,-0.0014083333333333335
2024-07-02 00:00:00,22.458666666666666,98.91083333333333,1.07745,2.216,89.53787136813331,12.044141666666667,0.0,981.8791416666667,-0.0014916666666666665
2024-07-02 01:00:00,22.875666666666667,99.225,1.3137916666666667,2.366,95.69227739668852,11.75175,0.0,981.4862166666667,-0.0013833333333333334
2024-07-02 02:00:00,23.5625,99.5625,1.8265583333333333,4.315,110.10510244728353,13.688808333333332,0.0,980.936375,-0.001225
2024-07-02 03:00:00,23.995833333333334,99.6,1.7198583333333335,3.782,103.57520347339852,17.231816666666663,0.0,980.426575,-0.00125
2024-07-02 04:00:00,24.156916666666667,99.55666666666666,1.6747083333333335,4.215,107.50501167481889,16.97703333333333,0.0,980.3863833333332,0.0007416666666666666
2024-07-02 05:00:00,24.201666666666664,99.445,2.028808333333333,4.582,101.93249229347852,18.34185,0.0,980.7988333333334,15.956558333333334
2024-07-02 06:00:00,24.532500000000002,98.74166666666666,2.4918166666666663,6.148,110.78615969856068,17.3535,0.0,981.6787499999999,109.06016666666666
2024-07-02 07:00:00,25.4815,94.96833333333333,2.1735416666666665,6.014,98.86788910244707,19.661166666666666,0.0,981.9527083333334,216.19
2024-07-02 08:00:00,26.260083333333334,90.64583333333333,2.6963333333333335,5.964,107.80186839446324,16.539116666666665,0.0,982.7524916666666,246.63
2024-07-02 09:00:00,28.057166666666667,80.65116666666667,2.7827916666666668,6.731,100.36655196644472,18.006758333333334,0.0,982.6273500000001,636.3366666666666
2024-07-02 10:00:00,28.097166666666666,79.62291666666667,2.946833333333333,8.61,97.16043304684563,18.580983333333332,4.9,982.4515916666667,389.6048333333334
2024-07-02 11:00:00,23.85275,98.1125,1.453875,6.731,84.7253490471804,18.597383333333333,2.75,982.250125,53.53625
2024-07-02 12:00:00,24.389916666666668,98.61333333333333,1.4249166666666668,3.215,58.4372076738254,16.157666666666668,0.0,981.8758999999999,223.7375
2024-07-02 13:00:00,25.976916666666668,95.21000000000001,1.4661416666666667,3.499,73.58352595362177,18.9542,0.0,980.9747166666667,460.4841666666667
2024-07-02 14:00:00,27.047416666666667,90.57916666666667,1.8027166666666665,7.064,97.72556080252583,18.48411666666667,0.0,980.78645,356.169
2024-07-02 15:00:00,25.978166666666667,93.03,2.0667583333333335,5.631,132.21285338433523,14.988033333333334,0.0,980.5155333333333,97.43483333333333
2024-07-02 16:00:00,25.46375,96.16000000000001,0.9451249999999999,2.349,80.45063680298996,14.82075,0.0,980.671175,45.22716666666667
2024-07-02 17:00:00,25.38425,96.41916666666665,0.7540083333333333,2.249,81.30117564478687,12.64745,0.0,981.2289333333333,39.5935
2024-07-02 18:00:00,25.238833333333332,97.2575,1.15625,2.482,83.74085549737015,13.603399999999999,0.0,981.9956166666667,6.657183333333333
2024-07-02 19:00:00,24.715083333333332,97.31333333333333,1.339775,3.049,66.45131593953606,16.32895,0.0,982.3288,0.0005999999999999983
2024-07-02 20:00:00,24.393083333333333,97.81750000000001,1.351375,3.115,79.51000414947421,17.66754166666667,0.0,982.3531833333333,-0.0012000000000000001
2024-07-02 21:00:00,24.294,98.105,1.5323333333333333,3.898,85.04377253523016,16.206483333333335,0.0,982.7506083333334,-0.00125
2024-07-02 22:00:00,24.304666666666666,98.66583333333332,1.6996416666666667,4.132,94.22087313092298,21.019083333333334,0.0,983.1231916666667,-0.0013333333333333333
2024-07-02 23:00:00,24.447999999999997,98.94333333333334,2.2012916666666666,4.965,90.20409766912591,17.839233333333333,0.0,982.9137166666667,-0.0012000000000000001
2024-07-03 00:00:00,24.44066666666667,98.99666666666667,2.1493416666666665,5.131,88.15708234517342,19.87295,0.0,982.2731333333334,-0.0012333333333333332
2024-07-03 01:00:00,24.517833333333332,98.69250000000001,2.2895499999999998,5.681,101.21397750794823,20.251166666666666,0.0,981.960275,-0.0011916666666666668
